a_id,cont_id,cont_adv_id,cont_own_id,cont_prod_id,cont_date,cont_amt,b_id,adv_id,adv_name,c_id,clt_id,clt_name,e_id,prod_id,prod_name,d_id,cal_date,week_day,bus_day
a_806,F5723505,398626,C57920,p700,2021-08-04,969000,b_99,398626,Adv_99,c_30,C57920,Client_30,e_6,p700,Prod_G,d_581,2021-08-04,2,1
a_807,B6061436,314453,C52179,p700,2020-05-31,335000,b_23,314453,Adv_23,c_218,C52179,Client_218,e_6,p700,Prod_G,d_151,2020-05-31,6,0
a_807,B6061436,314453,C52179,p700,2020-05-31,335000,b_23,314453,Adv_23,c_279,C52179,Client_279,e_6,p700,Prod_G,d_151,2020-05-31,6,0
a_808,F8747411,451696,C59003,p500,2020-05-13,140000,b_88,451696,Adv_88,c_34,C59003,Client_34,e_4,p500,Prod_E,d_133,2020-05-13,2,1
a_809,F1581291,559400,C50528,p700,2020-05-10,326000,b_63,559400,Adv_63,c_266,C50528,Client_266,e_6,p700,Prod_G,d_130,2020-05-10,6,0
a_810,A2991268,562559,C53593,p100,2020-06-07,609000,b_11,562559,Adv_11,c_295,C53593,Client_295,e_0,p100,Prod_A,d_158,2020-06-07,6,0
a_811,B4555625,643025,C53917,p300,2022-12-17,634000,b_89,643025,Adv_89,c_65,C53917,Client_65,e_2,p300,Prod_C,d_1081,2022-12-17,5,0
a_812,F6423981,365269,C56869,p300,2020-03-15,248000,b_50,365269,Adv_50,c_186,C56869,Client_186,e_2,p300,Prod_C,d_74,2020-03-15,6,0
a_813,E7954516,267231,C53468,p500,2021-06-28,650000,b_70,267231,Adv_70,c_229,C53468,Client_229,e_4,p500,Prod_E,d_544,2021-06-28,0,1
a_814,F4786767,798525,C50576,p400,2020-02-09,124000,b_61,798525,Adv_61,c_221,C50576,Client_221,e_3,p400,Prod_D,d_39,2020-02-09,6,0
a_815,C2311162,299218,C57976,p700,2021-04-04,628000,b_90,299218,Adv_90,c_76,C57976,Client_76,e_6,p700,Prod_G,d_459,2021-04-04,6,0
a_816,A8420461,795263,C52377,p300,2022-09-06,848000,b_64,795263,Adv_64,c_178,C52377,Client_178,e_2,p300,Prod_C,d_979,2022-09-06,1,1
a_817,A1326408,633447,C59439,p500,2022-07-20,719000,b_30,633447,Adv_30,c_47,C59439,Client_47,e_4,p500,Prod_E,d_931,2022-07-20,2,1
a_818,E2412760,197769,C57607,p100,2022-09-09,719000,b_69,197769,Adv_69,c_61,C57607,Client_61,e_0,p100,Prod_A,d_982,2022-09-09,4,1
a_819,A1527865,934429,C55387,p400,2022-09-20,358000,b_57,934429,Adv_57,c_252,C55387,Client_252,e_3,p400,Prod_D,d_993,2022-09-20,1,1
a_820,E5999044,433297,C52678,p700,2021-07-28,638000,b_44,433297,Adv_44,c_192,C52678,Client_192,e_6,p700,Prod_G,d_574,2021-07-28,2,1
a_821,F1306307,420312,C55517,p700,2021-04-30,123000,b_26,420312,Adv_26,c_226,C55517,Client_226,e_6,p700,Prod_G,d_485,2021-04-30,4,1
a_822,B1680888,221447,C53314,p400,2022-09-16,791000,b_39,221447,Adv_39,c_291,C53314,Client_291,e_3,p400,Prod_D,d_989,2022-09-16,4,1
a_823,F4629360,121238,C56358,p600,2020-03-05,133000,b_28,121238,Adv_28,c_253,C56358,Client_253,e_5,p600,Prod_F,d_64,2020-03-05,3,1
a_824,D2588986,836654,C55839,p300,2021-10-15,344000,b_34,836654,Adv_34,c_225,C55839,Client_225,e_2,p300,Prod_C,d_653,2021-10-15,4,1
a_825,B8120590,388490,C52864,p300,2021-05-08,520000,b_35,388490,Adv_35,c_232,C52864,Client_232,e_2,p300,Prod_C,d_493,2021-05-08,5,0
a_826,B4036479,633447,C50989,p400,2020-01-16,947000,b_30,633447,Adv_30,c_78,C50989,Client_78,e_3,p400,Prod_D,d_15,2020-01-16,3,1
a_827,F7906332,918769,C53766,p400,2021-02-18,256000,b_31,918769,Adv_31,c_142,C53766,Client_142,e_3,p400,Prod_D,d_414,2021-02-18,3,1
a_828,A3256722,433297,C58334,p300,2022-07-02,171000,b_44,433297,Adv_44,c_66,C58334,Client_66,e_2,p300,Prod_C,d_913,2022-07-02,5,0
a_828,A3256722,433297,C58334,p300,2022-07-02,171000,b_44,433297,Adv_44,c_290,C58334,Client_290,e_2,p300,Prod_C,d_913,2022-07-02,5,0
a_829,B4286687,348325,C57351,p700,2022-04-15,859000,b_72,348325,Adv_72,c_147,C57351,Client_147,e_6,p700,Prod_G,d_835,2022-04-15,4,1
a_830,D6171634,767765,C50285,p400,2021-10-29,695000,b_9,767765,Adv_9,c_125,C50285,Client_125,e_3,p400,Prod_D,d_667,2021-10-29,4,1
a_831,A2736447,365269,C54582,p200,2020-03-04,768000,b_50,365269,Adv_50,c_26,C54582,Client_26,e_1,p200,Prod_B,d_63,2020-03-04,2,1
a_832,A4689902,225473,C58309,p600,2020-02-18,733000,b_6,225473,Adv_6,c_271,C58309,Client_271,e_5,p600,Prod_F,d_48,2020-02-18,1,1
a_833,D8044250,836654,C55839,p200,2020-03-27,431000,b_34,836654,Adv_34,c_225,C55839,Client_225,e_1,p200,Prod_B,d_86,2020-03-27,4,1
a_834,C6199606,745395,C51279,p200,2021-04-20,608000,b_75,745395,Adv_75,c_161,C51279,Client_161,e_1,p200,Prod_B,d_475,2021-04-20,1,1
a_835,E5624371,870280,C55001,p200,2022-12-19,748000,b_20,870280,Adv_20,c_53,C55001,Client_53,e_1,p200,Prod_B,d_1083,2022-12-19,0,1
a_836,D2219813,799164,C54652,p700,2020-04-25,523000,b_47,799164,Adv_47,c_181,C54652,Client_181,e_6,p700,Prod_G,d_115,2020-04-25,5,0
a_837,E6161135,949842,C55652,p300,2021-08-05,537000,b_85,949842,Adv_85,c_156,C55652,Client_156,e_2,p300,Prod_C,d_582,2021-08-05,3,1
a_838,A1701582,351031,C56392,p700,2021-11-10,936000,b_18,351031,Adv_18,c_151,C56392,Client_151,e_6,p700,Prod_G,d_679,2021-11-10,2,1
a_839,D2695897,348325,C50094,p300,2022-08-24,983000,b_72,348325,Adv_72,c_216,C50094,Client_216,e_2,p300,Prod_C,d_966,2022-08-24,2,1
a_840,B5813004,929461,C50337,p100,2021-12-23,968000,b_78,929461,Adv_78,c_167,C50337,Client_167,e_0,p100,Prod_A,d_722,2021-12-23,3,1
a_841,D8090007,274894,C56335,p300,2020-01-15,631000,b_17,274894,Adv_17,c_116,C56335,Client_116,e_2,p300,Prod_C,d_14,2020-01-15,2,1
a_842,F4069224,942262,C58334,p600,2021-07-27,528000,b_22,942262,Adv_22,c_66,C58334,Client_66,e_5,p600,Prod_F,d_573,2021-07-27,1,1
a_842,F4069224,942262,C58334,p600,2021-07-27,528000,b_22,942262,Adv_22,c_290,C58334,Client_290,e_5,p600,Prod_F,d_573,2021-07-27,1,1
a_843,D2636424,562559,C59856,p200,2021-02-07,187000,b_11,562559,Adv_11,c_119,C59856,Client_119,e_1,p200,Prod_B,d_403,2021-02-07,6,0
a_844,D4753805,242877,C56095,p100,2020-01-05,332000,b_42,242877,Adv_42,c_8,C56095,Client_8,e_0,p100,Prod_A,d_4,2020-01-05,6,0
a_845,C3677740,981938,C51988,p500,2020-10-25,545000,b_24,981938,Adv_24,c_270,C51988,Client_270,e_4,p500,Prod_E,d_298,2020-10-25,6,0
a_846,F3840415,918769,C55652,p200,2022-12-11,641000,b_31,918769,Adv_31,c_156,C55652,Client_156,e_1,p200,Prod_B,d_1075,2022-12-11,6,0
a_847,E6158037,850104,C54306,p300,2022-08-24,656000,b_60,850104,Adv_60,c_211,C54306,Client_211,e_2,p300,Prod_C,d_966,2022-08-24,2,1
a_848,D4186320,274894,C57255,p500,2020-11-14,561000,b_17,274894,Adv_17,c_215,C57255,Client_215,e_4,p500,Prod_E,d_318,2020-11-14,5,0
a_849,A6568761,949842,C52519,p400,2021-07-28,191000,b_85,949842,Adv_85,c_12,C52519,Client_12,e_3,p400,Prod_D,d_574,2021-07-28,2,1
a_850,E3331722,248812,C56038,p200,2021-04-24,607000,b_82,248812,Adv_82,c_134,C56038,Client_134,e_1,p200,Prod_B,d_479,2021-04-24,5,0
a_851,C8263659,348325,C58095,p100,2022-12-01,734000,b_72,348325,Adv_72,c_19,C58095,Client_19,e_0,p100,Prod_A,d_1065,2022-12-01,3,1
a_852,D5539349,225473,C50190,p500,2022-06-25,173000,b_6,225473,Adv_6,c_173,C50190,Client_173,e_4,p500,Prod_E,d_906,2022-06-25,5,0
a_853,E4488825,420312,C57138,p600,2020-04-19,624000,b_26,420312,Adv_26,c_195,C57138,Client_195,e_5,p600,Prod_F,d_109,2020-04-19,6,0
a_853,E4488825,420312,C57138,p600,2020-04-19,624000,b_26,420312,Adv_26,c_230,C57138,Client_230,e_5,p600,Prod_F,d_109,2020-04-19,6,0
a_854,F8220810,643935,C57351,p300,2022-10-16,447000,b_77,643935,Adv_77,c_147,C57351,Client_147,e_2,p300,Prod_C,d_1019,2022-10-16,6,0
a_855,C5750083,646138,C55465,p300,2021-08-06,404000,b_0,646138,Adv_0,c_21,C55465,Client_21,e_2,p300,Prod_C,d_583,2021-08-06,4,1
a_856,B1641355,306559,C50049,p400,2020-07-18,602000,b_58,306559,Adv_58,c_245,C50049,Client_245,e_3,p400,Prod_D,d_199,2020-07-18,5,0
a_857,D6742151,981938,C52352,p400,2022-06-10,691000,b_24,981938,Adv_24,c_238,C52352,Client_238,e_3,p400,Prod_D,d_891,2022-06-10,4,1
a_858,E5865396,571629,C50029,p700,2020-10-13,890000,b_66,571629,Adv_66,c_55,C50029,Client_55,e_6,p700,Prod_G,d_286,2020-10-13,1,1
a_859,E2141463,888488,C50787,p600,2020-03-28,309000,b_76,888488,Adv_76,c_214,C50787,Client_214,e_5,p600,Prod_F,d_87,2020-03-28,5,0
a_860,B6279917,456688,C52711,p400,2021-07-28,791000,b_38,456688,Adv_38,c_132,C52711,Client_132,e_3,p400,Prod_D,d_574,2021-07-28,2,1
a_861,B7219360,405276,C59632,p400,2020-12-06,984000,b_79,405276,Adv_79,c_35,C59632,Client_35,e_3,p400,Prod_D,d_340,2020-12-06,6,0
a_862,C7187809,781748,C56356,p700,2022-06-15,536000,b_49,781748,Adv_49,c_84,C56356,Client_84,e_6,p700,Prod_G,d_896,2022-06-15,2,1
a_863,F6533592,646138,C52405,p300,2022-10-26,680000,b_0,646138,Adv_0,c_298,C52405,Client_298,e_2,p300,Prod_C,d_1029,2022-10-26,2,1
a_864,B6392871,253754,C54791,p500,2020-02-21,592000,b_4,253754,Adv_4,c_86,C54791,Client_86,e_4,p500,Prod_E,d_51,2020-02-21,4,1
a_865,E7110679,773326,C59494,p300,2021-12-02,771000,b_98,773326,Adv_98,c_67,C59494,Client_67,e_2,p300,Prod_C,d_701,2021-12-02,3,1
a_866,C7596893,559400,C50704,p400,2021-05-12,539000,b_63,559400,Adv_63,c_14,C50704,Client_14,e_3,p400,Prod_D,d_497,2021-05-12,2,1
a_867,F6328929,741655,C54046,p500,2021-04-06,362000,b_65,741655,Adv_65,c_258,C54046,Client_258,e_4,p500,Prod_E,d_461,2021-04-06,1,1
a_868,A5138858,889774,C55938,p400,2020-10-29,941000,b_74,889774,Adv_74,c_294,C55938,Client_294,e_3,p400,Prod_D,d_302,2020-10-29,3,1
a_869,E6919904,728097,C54312,p500,2020-12-31,122000,b_97,728097,Adv_97,c_105,C54312,Client_105,e_4,p500,Prod_E,d_365,2020-12-31,3,1
a_870,A5256625,929461,C50189,p200,2020-02-13,448000,b_78,929461,Adv_78,c_175,C50189,Client_175,e_1,p200,Prod_B,d_43,2020-02-13,3,1
a_871,E5767749,351031,C50291,p200,2022-08-12,309000,b_18,351031,Adv_18,c_33,C50291,Client_33,e_1,p200,Prod_B,d_954,2022-08-12,4,1
a_872,F7612801,870280,C54582,p700,2022-03-29,204000,b_20,870280,Adv_20,c_26,C54582,Client_26,e_6,p700,Prod_G,d_818,2022-03-29,1,1
a_873,B2563607,646138,C57947,p200,2022-07-09,204000,b_0,646138,Adv_0,c_159,C57947,Client_159,e_1,p200,Prod_B,d_920,2022-07-09,5,0
a_874,C3017485,456688,C59918,p700,2022-09-01,672000,b_38,456688,Adv_38,c_16,C59918,Client_16,e_6,p700,Prod_G,d_974,2022-09-01,3,1
a_875,A5573745,248812,C56331,p600,2022-12-22,831000,b_82,248812,Adv_82,c_28,C56331,Client_28,e_5,p600,Prod_F,d_1086,2022-12-22,3,1
a_876,C5322684,745395,C55978,p700,2021-05-07,634000,b_75,745395,Adv_75,c_283,C55978,Client_283,e_6,p700,Prod_G,d_492,2021-05-07,4,1
a_877,B8659873,389054,C56392,p700,2022-11-13,455000,b_8,389054,Adv_8,c_151,C56392,Client_151,e_6,p700,Prod_G,d_1047,2022-11-13,6,0
a_878,D5702512,611303,C56966,p400,2020-06-12,214000,b_53,611303,Adv_53,c_231,C56966,Client_231,e_3,p400,Prod_D,d_163,2020-06-12,4,1
a_879,C6556770,783500,C58346,p500,2022-06-06,168000,b_46,783500,Adv_46,c_286,C58346,Client_286,e_4,p500,Prod_E,d_887,2022-06-06,0,1
a_880,E7824051,814758,C50695,p300,2021-01-06,479000,b_73,814758,Adv_73,c_264,C50695,Client_264,e_2,p300,Prod_C,d_371,2021-01-06,2,1
a_881,B1924172,934429,C56993,p500,2020-05-13,348000,b_57,934429,Adv_57,c_277,C56993,Client_277,e_4,p500,Prod_E,d_133,2020-05-13,2,1
a_882,D6745600,773326,C56869,p500,2020-07-04,699000,b_98,773326,Adv_98,c_186,C56869,Client_186,e_4,p500,Prod_E,d_185,2020-07-04,5,0
a_883,E4344461,836654,C54836,p300,2022-10-05,501000,b_34,836654,Adv_34,c_23,C54836,Client_23,e_2,p300,Prod_C,d_1008,2022-10-05,2,1
a_884,E2986662,949842,C55978,p700,2021-08-24,595000,b_85,949842,Adv_85,c_283,C55978,Client_283,e_6,p700,Prod_G,d_601,2021-08-24,1,1
a_885,F3307606,267231,C55204,p200,2020-10-17,570000,b_70,267231,Adv_70,c_103,C55204,Client_103,e_1,p200,Prod_B,d_290,2020-10-17,5,0
a_886,F7955014,752235,C54078,p300,2021-01-21,666000,b_21,752235,Adv_21,c_248,C54078,Client_248,e_2,p300,Prod_C,d_386,2021-01-21,3,1
a_887,B7961958,781748,C50760,p300,2022-05-05,741000,b_49,781748,Adv_49,c_124,C50760,Client_124,e_2,p300,Prod_C,d_855,2022-05-05,3,1
a_888,C8638490,242877,C58189,p700,2022-02-28,656000,b_42,242877,Adv_42,c_62,C58189,Client_62,e_6,p700,Prod_G,d_789,2022-02-28,0,1
a_889,F8213647,870280,C56288,p100,2022-08-24,371000,b_20,870280,Adv_20,c_254,C56288,Client_254,e_0,p100,Prod_A,d_966,2022-08-24,2,1
a_890,B6041871,280189,C57794,p100,2022-11-10,490000,b_45,280189,Adv_45,c_217,C57794,Client_217,e_0,p100,Prod_A,d_1044,2022-11-10,3,1
a_891,A8008423,889774,C57117,p700,2021-09-19,543000,b_74,889774,Adv_74,c_73,C57117,Client_73,e_6,p700,Prod_G,d_627,2021-09-19,6,0
a_892,E7477096,633447,C56961,p500,2022-05-04,561000,b_30,633447,Adv_30,c_93,C56961,Client_93,e_4,p500,Prod_E,d_854,2022-05-04,2,1
a_893,B4659457,643025,C57680,p600,2021-08-28,749000,b_89,643025,Adv_89,c_293,C57680,Client_293,e_5,p600,Prod_F,d_605,2021-08-28,5,0
a_894,E2885594,571629,C53171,p400,2020-01-27,669000,b_66,571629,Adv_66,c_130,C53171,Client_130,e_3,p400,Prod_D,d_26,2020-01-27,0,1
a_895,B5251472,391073,C53237,p400,2020-06-11,930000,b_96,391073,Adv_96,c_37,C53237,Client_37,e_3,p400,Prod_D,d_162,2020-06-11,3,1
a_896,F4246992,348325,C51988,p600,2020-05-19,935000,b_72,348325,Adv_72,c_270,C51988,Client_270,e_5,p600,Prod_F,d_139,2020-05-19,1,1
a_897,D4601367,759091,C51662,p200,2021-12-14,881000,b_1,759091,Adv_1,c_260,C51662,Client_260,e_1,p200,Prod_B,d_713,2021-12-14,1,1
a_898,B1539863,389054,C53369,p300,2020-03-10,209000,b_8,389054,Adv_8,c_9,C53369,Client_9,e_2,p300,Prod_C,d_69,2020-03-10,1,1
a_899,F2795627,351031,C53595,p100,2021-10-02,317000,b_18,351031,Adv_18,c_52,C53595,Client_52,e_0,p100,Prod_A,d_640,2021-10-02,5,0
a_900,F1403982,253754,C50029,p300,2021-04-20,754000,b_4,253754,Adv_4,c_55,C50029,Client_55,e_2,p300,Prod_C,d_475,2021-04-20,1,1
a_901,F2320170,306559,C58499,p500,2022-12-06,705000,b_58,306559,Adv_58,c_201,C58499,Client_201,e_4,p500,Prod_E,d_1070,2022-12-06,1,1
a_902,B7010031,673595,C52405,p700,2022-09-25,449000,b_56,673595,Adv_56,c_298,C52405,Client_298,e_6,p700,Prod_G,d_998,2022-09-25,6,0
a_903,F7114145,741655,C55001,p400,2021-10-26,349000,b_65,741655,Adv_65,c_53,C55001,Client_53,e_3,p400,Prod_D,d_664,2021-10-26,1,1
a_904,F1369586,643025,C52767,p700,2021-09-19,495000,b_89,643025,Adv_89,c_297,C52767,Client_297,e_6,p700,Prod_G,d_627,2021-09-19,6,0
a_905,E2595590,391073,C50943,p100,2020-08-11,997000,b_96,391073,Adv_96,c_269,C50943,Client_269,e_0,p100,Prod_A,d_223,2020-08-11,1,1
a_906,B5362729,274894,C53771,p300,2020-06-11,889000,b_17,274894,Adv_17,c_2,C53771,Client_2,e_2,p300,Prod_C,d_162,2020-06-11,3,1
a_907,A4995597,850104,C53426,p600,2022-10-17,749000,b_60,850104,Adv_60,c_10,C53426,Client_10,e_5,p600,Prod_F,d_1020,2022-10-17,0,1
a_908,C7833100,961702,C59290,p700,2020-02-29,700000,b_19,961702,Adv_19,c_80,C59290,Client_80,e_6,p700,Prod_G,d_59,2020-02-29,5,0
a_909,F8824130,450449,C52352,p100,2020-07-24,327000,b_71,450449,Adv_71,c_238,C52352,Client_238,e_0,p100,Prod_A,d_205,2020-07-24,4,1
a_910,B5168082,547782,C56169,p300,2022-07-31,200000,b_91,547782,Adv_91,c_188,C56169,Client_188,e_2,p300,Prod_C,d_942,2022-07-31,6,0
a_911,F2077416,942262,C59632,p700,2021-10-17,831000,b_22,942262,Adv_22,c_35,C59632,Client_35,e_6,p700,Prod_G,d_655,2021-10-17,6,0
a_912,E2785874,119942,C54046,p200,2020-05-30,944000,b_32,119942,Adv_32,c_258,C54046,Client_258,e_1,p200,Prod_B,d_150,2020-05-30,5,0
a_913,C1163800,961702,C56392,p100,2021-01-15,961000,b_19,961702,Adv_19,c_151,C56392,Client_151,e_0,p100,Prod_A,d_380,2021-01-15,4,1
a_914,E7000590,299218,C56736,p100,2022-12-21,502000,b_90,299218,Adv_90,c_50,C56736,Client_50,e_0,p100,Prod_A,d_1085,2022-12-21,2,1
a_915,B4818309,611303,C50248,p400,2021-12-21,935000,b_53,611303,Adv_53,c_250,C50248,Client_250,e_3,p400,Prod_D,d_720,2021-12-21,1,1
a_916,F2220237,795263,C56038,p500,2020-08-09,441000,b_64,795263,Adv_64,c_134,C56038,Client_134,e_4,p500,Prod_E,d_221,2020-08-09,6,0
a_917,D7947452,456688,C51618,p300,2021-01-13,384000,b_38,456688,Adv_38,c_265,C51618,Client_265,e_2,p300,Prod_C,d_378,2021-01-13,2,1
a_918,A6797524,518825,C54078,p400,2020-10-03,275000,b_13,518825,Adv_13,c_248,C54078,Client_248,e_3,p400,Prod_D,d_276,2020-10-03,5,0
a_919,F1520999,351031,C58994,p500,2022-11-15,253000,b_18,351031,Adv_18,c_157,C58994,Client_157,e_4,p500,Prod_E,d_1049,2022-11-15,1,1
a_920,F5057065,121238,C59924,p200,2021-08-29,393000,b_28,121238,Adv_28,c_96,C59924,Client_96,e_1,p200,Prod_B,d_606,2021-08-29,6,0
a_921,A5204250,981938,C53257,p700,2021-09-22,532000,b_24,981938,Adv_24,c_292,C53257,Client_292,e_6,p700,Prod_G,d_630,2021-09-22,2,1
a_922,B3309814,782892,C53643,p100,2021-10-06,213000,b_94,782892,Adv_94,c_95,C53643,Client_95,e_0,p100,Prod_A,d_644,2021-10-06,2,1
a_923,B8044422,728097,C55198,p100,2021-08-10,872000,b_97,728097,Adv_97,c_138,C55198,Client_138,e_0,p100,Prod_A,d_587,2021-08-10,1,1
a_924,A1357074,981938,C58468,p200,2020-08-16,745000,b_24,981938,Adv_24,c_104,C58468,Client_104,e_1,p200,Prod_B,d_228,2020-08-16,6,0
a_925,D2714979,601014,C59322,p500,2022-10-03,681000,b_62,601014,Adv_62,c_189,C59322,Client_189,e_4,p500,Prod_E,d_1006,2022-10-03,0,1
a_926,E6368611,850104,C51504,p700,2021-12-31,860000,b_60,850104,Adv_60,c_41,C51504,Client_41,e_6,p700,Prod_G,d_730,2021-12-31,4,1
a_927,E4022000,248812,C51018,p700,2022-05-20,842000,b_82,248812,Adv_82,c_274,C51018,Client_274,e_6,p700,Prod_G,d_870,2022-05-20,4,1
a_928,F4748873,102634,C52509,p600,2022-09-28,979000,b_67,102634,Adv_67,c_79,C52509,Client_79,e_5,p600,Prod_F,d_1001,2022-09-28,2,1
a_929,D3206204,592435,C53369,p200,2021-12-22,668000,b_52,592435,Adv_52,c_9,C53369,Client_9,e_1,p200,Prod_B,d_721,2021-12-22,2,1
a_930,F1414835,691787,C50978,p100,2020-10-31,604000,b_37,691787,Adv_37,c_140,C50978,Client_140,e_0,p100,Prod_A,d_304,2020-10-31,5,0
a_931,F4340109,100765,C59494,p200,2022-08-15,354000,b_93,100765,Adv_93,c_67,C59494,Client_67,e_1,p200,Prod_B,d_957,2022-08-15,0,1
a_932,B4393683,643935,C50291,p500,2022-07-19,703000,b_77,643935,Adv_77,c_33,C50291,Client_33,e_4,p500,Prod_E,d_930,2022-07-19,1,1
a_933,B2138706,223501,C53917,p700,2021-09-15,678000,b_80,223501,Adv_80,c_65,C53917,Client_65,e_6,p700,Prod_G,d_623,2021-09-15,2,1
a_934,C1743285,314898,C58251,p200,2021-04-03,707000,b_51,314898,Adv_51,c_276,C58251,Client_276,e_1,p200,Prod_B,d_458,2021-04-03,5,0
a_935,C4973887,267231,C56954,p500,2021-02-28,892000,b_70,267231,Adv_70,c_275,C56954,Client_275,e_4,p500,Prod_E,d_424,2021-02-28,6,0
a_936,F1839113,827925,C58741,p100,2020-12-09,901000,b_2,827925,Adv_2,c_46,C58741,Client_46,e_0,p100,Prod_A,d_343,2020-12-09,2,1
a_937,F6777654,562559,C57138,p300,2022-10-03,237000,b_11,562559,Adv_11,c_195,C57138,Client_195,e_2,p300,Prod_C,d_1006,2022-10-03,0,1
a_937,F6777654,562559,C57138,p300,2022-10-03,237000,b_11,562559,Adv_11,c_230,C57138,Client_230,e_2,p300,Prod_C,d_1006,2022-10-03,0,1
a_938,E8158541,143682,C55877,p500,2020-02-24,933000,b_81,143682,Adv_81,c_120,C55877,Client_120,e_4,p500,Prod_E,d_54,2020-02-24,0,1
a_939,D5249159,547782,C54547,p100,2021-09-18,728000,b_91,547782,Adv_91,c_87,C54547,Client_87,e_0,p100,Prod_A,d_626,2021-09-18,5,0
a_940,E6788910,304138,C50285,p700,2021-03-31,734000,b_16,304138,Adv_16,c_125,C50285,Client_125,e_6,p700,Prod_G,d_455,2021-03-31,2,1
a_941,E2878485,929461,C58741,p700,2020-10-15,435000,b_78,929461,Adv_78,c_46,C58741,Client_46,e_6,p700,Prod_G,d_288,2020-10-15,3,1
a_942,A4800044,759091,C58346,p500,2020-01-03,557000,b_1,759091,Adv_1,c_286,C58346,Client_286,e_4,p500,Prod_E,d_2,2020-01-03,4,1
a_943,C7752892,280189,C58309,p500,2020-09-06,561000,b_45,280189,Adv_45,c_271,C58309,Client_271,e_4,p500,Prod_E,d_249,2020-09-06,6,0
a_944,E6884153,283761,C56736,p500,2020-10-18,139000,b_48,283761,Adv_48,c_50,C56736,Client_50,e_4,p500,Prod_E,d_291,2020-10-18,6,0
a_945,F3077200,267231,C56266,p600,2022-06-26,856000,b_70,267231,Adv_70,c_259,C56266,Client_259,e_5,p600,Prod_F,d_907,2022-06-26,6,0
a_946,C4296764,814758,C50733,p300,2021-08-08,277000,b_73,814758,Adv_73,c_20,C50733,Client_20,e_2,p300,Prod_C,d_585,2021-08-08,6,0
a_947,E3612111,633447,C54094,p300,2020-08-15,482000,b_30,633447,Adv_30,c_5,C54094,Client_5,e_2,p300,Prod_C,d_227,2020-08-15,5,0
a_948,A3548746,611220,C55517,p300,2022-12-29,633000,b_86,611220,Adv_86,c_226,C55517,Client_226,e_2,p300,Prod_C,d_1093,2022-12-29,3,1
a_949,F4251507,814758,C52767,p700,2021-06-12,760000,b_73,814758,Adv_73,c_297,C52767,Client_297,e_6,p700,Prod_G,d_528,2021-06-12,5,0
a_950,C4215713,142555,C50733,p600,2022-11-27,491000,b_7,142555,Adv_7,c_20,C50733,Client_20,e_5,p600,Prod_F,d_1061,2022-11-27,6,0
a_951,A2553189,804837,C58468,p300,2021-11-05,715000,b_59,804837,Adv_59,c_104,C58468,Client_104,e_2,p300,Prod_C,d_674,2021-11-05,4,1
a_952,A2109076,691787,C56586,p600,2021-10-08,343000,b_37,691787,Adv_37,c_118,C56586,Client_118,e_5,p600,Prod_F,d_646,2021-10-08,4,1
a_953,C3123016,859330,C57138,p400,2020-08-06,795000,b_15,859330,Adv_15,c_195,C57138,Client_195,e_3,p400,Prod_D,d_218,2020-08-06,3,1
a_953,C3123016,859330,C57138,p400,2020-08-06,795000,b_15,859330,Adv_15,c_230,C57138,Client_230,e_3,p400,Prod_D,d_218,2020-08-06,3,1
a_954,F6887380,947712,C51193,p100,2020-12-29,650000,b_12,947712,Adv_12,c_180,C51193,Client_180,e_0,p100,Prod_A,d_363,2020-12-29,1,1
a_955,A8262061,708313,C59967,p500,2020-10-28,748000,b_3,708313,Adv_3,c_176,C59967,Client_176,e_4,p500,Prod_E,d_301,2020-10-28,2,1
a_956,E2458288,745395,C50978,p200,2020-08-13,464000,b_75,745395,Adv_75,c_140,C50978,Client_140,e_1,p200,Prod_B,d_225,2020-08-13,3,1
a_957,B8857138,351031,C59322,p500,2021-12-07,679000,b_18,351031,Adv_18,c_189,C59322,Client_189,e_4,p500,Prod_E,d_706,2021-12-07,1,1
a_958,C5792925,433297,C53274,p300,2022-07-17,103000,b_44,433297,Adv_44,c_127,C53274,Client_127,e_2,p300,Prod_C,d_928,2022-07-17,6,0
a_959,B7756779,388490,C53734,p100,2022-05-13,216000,b_35,388490,Adv_35,c_24,C53734,Client_24,e_0,p100,Prod_A,d_863,2022-05-13,4,1
a_960,B1423251,439610,C55161,p400,2021-04-24,327000,b_87,439610,Adv_87,c_109,C55161,Client_109,e_3,p400,Prod_D,d_479,2021-04-24,5,0
a_961,F2255728,299218,C56095,p700,2020-04-18,508000,b_90,299218,Adv_90,c_8,C56095,Client_8,e_6,p700,Prod_G,d_108,2020-04-18,5,0
a_962,B5073073,773326,C54652,p500,2021-08-10,625000,b_98,773326,Adv_98,c_181,C54652,Client_181,e_4,p500,Prod_E,d_587,2021-08-10,1,1
a_963,E5364015,405276,C59748,p700,2022-11-26,308000,b_79,405276,Adv_79,c_185,C59748,Client_185,e_6,p700,Prod_G,d_1060,2022-11-26,5,0
a_964,C7799405,752235,C52421,p200,2022-11-07,128000,b_21,752235,Adv_21,c_131,C52421,Client_131,e_1,p200,Prod_B,d_1041,2022-11-07,0,1
a_965,F5122409,981938,C57947,p200,2020-10-01,309000,b_24,981938,Adv_24,c_159,C57947,Client_159,e_1,p200,Prod_B,d_274,2020-10-01,3,1
a_966,B4434150,248812,C55489,p200,2020-04-25,737000,b_82,248812,Adv_82,c_219,C55489,Client_219,e_1,p200,Prod_B,d_115,2020-04-25,5,0
